point_id,name,lat,lon,from,to,volume,coverage
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-09T19:00:00+02:00,2026-05-09T20:00:00+02:00,303,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-09T20:00:00+02:00,2026-05-09T21:00:00+02:00,199,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-09T21:00:00+02:00,2026-05-09T22:00:00+02:00,290,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-09T22:00:00+02:00,2026-05-09T23:00:00+02:00,194,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-09T23:00:00+02:00,2026-05-10T00:00:00+02:00,144,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-10T00:00:00+02:00,2026-05-10T01:00:00+02:00,99,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-10T01:00:00+02:00,2026-05-10T02:00:00+02:00,63,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-10T02:00:00+02:00,2026-05-10T03:00:00+02:00,29,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-10T03:00:00+02:00,2026-05-10T04:00:00+02:00,40,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-10T04:00:00+02:00,2026-05-10T05:00:00+02:00,35,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-10T05:00:00+02:00,2026-05-10T06:00:00+02:00,21,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-10T06:00:00+02:00,2026-05-10T07:00:00+02:00,52,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-10T07:00:00+02:00,2026-05-10T08:00:00+02:00,89,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-10T08:00:00+02:00,2026-05-10T09:00:00+02:00,108,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-10T09:00:00+02:00,2026-05-10T10:00:00+02:00,182,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-10T10:00:00+02:00,2026-05-10T11:00:00+02:00,311,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-10T11:00:00+02:00,2026-05-10T12:00:00+02:00,413,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-10T12:00:00+02:00,2026-05-10T13:00:00+02:00,449,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-10T13:00:00+02:00,2026-05-10T14:00:00+02:00,512,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-10T14:00:00+02:00,2026-05-10T15:00:00+02:00,509,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-10T15:00:00+02:00,2026-05-10T16:00:00+02:00,532,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-10T16:00:00+02:00,2026-05-10T17:00:00+02:00,494,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-10T17:00:00+02:00,2026-05-10T18:00:00+02:00,521,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-10T18:00:00+02:00,2026-05-10T19:00:00+02:00,441,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-10T19:00:00+02:00,2026-05-10T20:00:00+02:00,410,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-10T20:00:00+02:00,2026-05-10T21:00:00+02:00,354,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-10T21:00:00+02:00,2026-05-10T22:00:00+02:00,285,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-10T22:00:00+02:00,2026-05-10T23:00:00+02:00,160,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-10T23:00:00+02:00,2026-05-11T00:00:00+02:00,74,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-11T00:00:00+02:00,2026-05-11T01:00:00+02:00,49,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-11T01:00:00+02:00,2026-05-11T02:00:00+02:00,31,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-11T02:00:00+02:00,2026-05-11T03:00:00+02:00,12,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-11T03:00:00+02:00,2026-05-11T04:00:00+02:00,15,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-11T04:00:00+02:00,2026-05-11T05:00:00+02:00,27,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-11T05:00:00+02:00,2026-05-11T06:00:00+02:00,91,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-11T06:00:00+02:00,2026-05-11T07:00:00+02:00,468,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-11T07:00:00+02:00,2026-05-11T08:00:00+02:00,585,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-11T08:00:00+02:00,2026-05-11T09:00:00+02:00,553,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-11T09:00:00+02:00,2026-05-11T10:00:00+02:00,566,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-11T10:00:00+02:00,2026-05-11T11:00:00+02:00,517,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-11T11:00:00+02:00,2026-05-11T12:00:00+02:00,506,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-11T12:00:00+02:00,2026-05-11T13:00:00+02:00,518,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-11T13:00:00+02:00,2026-05-11T14:00:00+02:00,483,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-11T14:00:00+02:00,2026-05-11T15:00:00+02:00,526,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-11T15:00:00+02:00,2026-05-11T16:00:00+02:00,548,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-11T16:00:00+02:00,2026-05-11T17:00:00+02:00,503,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-11T17:00:00+02:00,2026-05-11T18:00:00+02:00,519,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-11T18:00:00+02:00,2026-05-11T19:00:00+02:00,428,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-11T19:00:00+02:00,2026-05-11T20:00:00+02:00,438,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-11T20:00:00+02:00,2026-05-11T21:00:00+02:00,364,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-11T21:00:00+02:00,2026-05-11T22:00:00+02:00,276,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-11T22:00:00+02:00,2026-05-11T23:00:00+02:00,150,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-11T23:00:00+02:00,2026-05-12T00:00:00+02:00,67,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-12T00:00:00+02:00,2026-05-12T01:00:00+02:00,40,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-12T01:00:00+02:00,2026-05-12T02:00:00+02:00,33,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-12T02:00:00+02:00,2026-05-12T03:00:00+02:00,22,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-12T03:00:00+02:00,2026-05-12T04:00:00+02:00,22,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-12T04:00:00+02:00,2026-05-12T05:00:00+02:00,37,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-12T05:00:00+02:00,2026-05-12T06:00:00+02:00,96,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-12T06:00:00+02:00,2026-05-12T07:00:00+02:00,465,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-12T07:00:00+02:00,2026-05-12T08:00:00+02:00,562,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-12T08:00:00+02:00,2026-05-12T09:00:00+02:00,499,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-12T09:00:00+02:00,2026-05-12T10:00:00+02:00,601,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-12T10:00:00+02:00,2026-05-12T11:00:00+02:00,548,100.0
27334V625447,Smestad tunnel sørgående - rampe av,59.939547,10.688838,2026-05-12T11:00:00+02:00,2026-05-12T12:00:00+02:00,548,100.0
