point_id,from,to,volume,coverage,name,lat,lon
17684V2460285,2026-05-08 09:00:00+02:00,2026-05-08 10:00:00+02:00,495,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-08 10:00:00+02:00,2026-05-08 11:00:00+02:00,464,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-08 11:00:00+02:00,2026-05-08 12:00:00+02:00,510,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-08 12:00:00+02:00,2026-05-08 13:00:00+02:00,548,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-08 13:00:00+02:00,2026-05-08 14:00:00+02:00,523,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-08 14:00:00+02:00,2026-05-08 15:00:00+02:00,539,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-08 15:00:00+02:00,2026-05-08 16:00:00+02:00,525,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-08 16:00:00+02:00,2026-05-08 17:00:00+02:00,496,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-08 17:00:00+02:00,2026-05-08 18:00:00+02:00,532,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-08 18:00:00+02:00,2026-05-08 19:00:00+02:00,553,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-08 19:00:00+02:00,2026-05-08 20:00:00+02:00,469,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-08 20:00:00+02:00,2026-05-08 21:00:00+02:00,458,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-08 21:00:00+02:00,2026-05-08 22:00:00+02:00,431,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-08 22:00:00+02:00,2026-05-08 23:00:00+02:00,460,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-08 23:00:00+02:00,2026-05-09 00:00:00+02:00,464,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-09 00:00:00+02:00,2026-05-09 01:00:00+02:00,378,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-09 01:00:00+02:00,2026-05-09 02:00:00+02:00,310,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
03375V625405,2026-05-04 22:00:00+02:00,2026-05-04 23:00:00+02:00,1083,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-04 23:00:00+02:00,2026-05-05 00:00:00+02:00,631,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
